"ID","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age"
477,"Graduation","Married",83512,0,0,"17-06-2014",31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,37
7832,"Master","Married",77520,0,1,"28-08-2013",30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,64
2202,"Graduation","Together",41154,0,1,"09-04-2013",98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,45
4055,"Basic","Single",18746,1,0,"29-05-2014",41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,31
10340,"Graduation","Together",35196,1,0,"13-11-2012",68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,39
10091,"Graduation","Single",60230,0,1,"20-05-2013",78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,67
7629,"Graduation","Married",22108,1,1,"08-05-2014",46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,46
10640,"Graduation","Together",44392,1,1,"05-09-2013",71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,49
3498,"PhD","Married",55424,0,1,"25-11-2012",6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,47
6742,"Graduation","Married",17688,1,0,"13-01-2013",82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44
1172,"PhD","Married",92491,0,0,"01-05-2013",71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,40
569,"Graduation","Single",90273,0,0,"14-12-2013",32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,32
4686,"PhD","Widow",82571,0,0,"02-04-2014",28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,61
1381,"PhD","Single",38513,1,0,"28-01-2014",20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,41
2634,"Master","Single",16653,1,0,"18-04-2014",10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,44
10905,"Graduation","Together",42586,1,1,"29-10-2012",7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,68
1744,"Basic","Single",23529,0,1,"07-01-2013",67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,58
1000,"Master","Together",74881,1,1,"08-03-2013",48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,62
8605,"PhD","Together",46910,1,1,"23-03-2014",36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,59
10304,"Graduation","Married",18690,0,0,"28-12-2012",77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,64
4351,"Graduation","Divorced",37244,1,1,"27-04-2013",90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,68
10129,"Graduation","Together",82427,0,0,"12-03-2014",35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,57
2499,"2n Cycle","Single",75342,0,1,"06-05-2013",38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,65
10092,"Graduation","Divorced",70044,0,1,"18-02-2013",46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,69
7500,"Graduation","Single",79146,1,1,"24-04-2014",33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,56
5796,"Graduation","Married",77437,0,0,"26-11-2013",70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,60
10556,"Graduation","Married",54984,0,1,"24-05-2014",51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,64
1064,"PhD","Married",42403,1,0,"11-12-2013",18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52
48,"Graduation","Together",55761,0,1,"24-04-2014",97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,59
7610,"Graduation","Together",37292,1,0,"18-04-2013",32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,40
263,"PhD","Single",45576,0,0,"28-05-2014",9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,78
10814,"Graduation","Together",70321,0,0,"16-01-2013",6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,76
9710,"PhD","Divorced",58086,0,1,"20-01-2013",80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,54
9292,"Graduation","Married",81795,0,0,"26-10-2012",74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,71
10250,"Basic","Together",28389,0,0,"20-11-2012",49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,76
7881,"Master","Married",66835,0,0,"28-09-2013",21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,77
5847,"Graduation","Divorced",69901,0,1,"29-05-2013",95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,54
737,"PhD","Married",80360,0,0,"03-03-2013",56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,74
3571,"PhD","Together",63342,0,1,"16-10-2012",48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,62
7807,"Graduation","Married",44989,0,1,"12-09-2012",26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,49
3878,"2n Cycle","Single",31859,1,0,"27-02-2014",3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43
5092,"PhD","Widow",51569,0,1,"12-02-2013",39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,74
2154,"Graduation","Widow",30372,1,1,"25-12-2012",33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,52
5394,"Basic","Single",16014,1,1,"17-03-2013",42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,44
3798,"Graduation","Married",41120,1,1,"06-11-2013",80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,55
3524,"Master","Single",39763,1,0,"04-08-2013",9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,52
5247,"PhD","Married",38725,1,1,"10-05-2014",52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,68
5883,"Graduation","Married",77981,1,0,"26-05-2013",78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,51
2118,"2n Cycle","Married",62905,0,1,"10-09-2013",68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,59
8812,"2n Cycle","Divorced",13533,1,0,"10-03-2013",45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44
6616,"Graduation","Together",59481,0,1,"23-10-2013",47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,48
2797,"Graduation","Married",72117,0,1,"20-08-2013",34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,46
4328,"2n Cycle","Married",21955,1,0,"07-09-2013",81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,37
9167,"Graduation","Married",67131,0,1,"26-03-2013",72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,67
10560,"PhD","Single",36802,1,0,"16-06-2014",23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,43
2631,"Graduation","Together",71853,0,0,"08-05-2013",29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,41
8312,"Basic","Married",28249,0,0,"15-06-2014",80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,62
5534,"Master","Married",47808,0,1,"20-10-2013",30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,48
5093,"PhD","Divorced",25509,1,0,"18-09-2012",15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,49
7592,"PhD","Married",51012,0,0,"18-04-2013",86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,77
8895,"Graduation","Single",70596,0,0,"05-10-2012",68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,38
8584,"PhD","Together",85431,0,0,"08-06-2013",54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,71
2694,"Graduation","Married",42664,0,1,"18-03-2014",44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,56
8910,"Graduation","Together",42586,1,1,"29-10-2012",7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,68
7433,"Graduation","Single",29760,1,0,"29-08-2012",87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,38
164,"PhD","Married",28973,0,0,"13-10-2012",59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,46
10477,"PhD","Together",39435,1,0,"06-08-2013",16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,50
2681,"2n Cycle","Married",65370,0,0,"01-08-2013",1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,39
5150,"Basic","Single",20194,1,0,"17-12-2012",64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44
5283,"PhD","Single",42473,1,1,"17-02-2014",72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,47
9645,"Graduation","Married",64590,0,0,"14-10-2012",98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,55
10678,"Graduation","Together",71232,0,1,"28-11-2013",91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,64
7261,"Graduation","Together",34600,1,1,"01-01-2013",8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,52
9648,"Graduation","Single",46904,1,1,"03-11-2012",20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,56
2870,"Graduation","Married",49094,0,1,"21-09-2012",6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,50
8008,"Graduation","Together",36075,1,0,"09-12-2013",54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,40
6173,"Graduation","Together",77298,0,1,"02-11-2013",46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,44
1419,"Graduation","Together",34026,1,1,"05-08-2013",11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,73
9150,"PhD","Single",48918,1,1,"12-04-2014",21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60
7960,"2n Cycle","Together",82122,0,0,"15-08-2013",89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,61
1250,"Graduation","Single",37697,1,0,"07-02-2014",82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,47
9905,"Graduation","Together",34074,1,1,"13-07-2013",69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,71
10691,"Master","Married",28520,1,1,"14-06-2013",55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,63
7002,"Graduation","Single",62535,0,1,"03-10-2013",13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,68
2952,"Master","Single",36273,1,0,"16-04-2014",80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,46
8439,"Graduation","Together",63404,0,2,"06-06-2014",97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,59
2831,"Graduation","Together",78416,0,1,"27-06-2014",99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,47
6977,"Graduation","Together",75702,0,1,"14-10-2012",87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,49
6289,"Master","Together",59385,1,1,"28-04-2013",85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,72
8397,"Graduation","Married",44689,1,1,"10-01-2014",82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,72
9284,"Graduation","Together",53977,0,1,"08-06-2013",21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,65
3130,"Graduation","Single",18701,1,1,"04-06-2013",95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,59
1990,"PhD","Single",63159,0,0,"05-11-2012",74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,49
5513,"Graduation","Together",37758,1,1,"04-10-2012",49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,57
269,"PhD","Single",46757,0,1,"16-11-2012",71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,60
8093,"Master","Married",79734,0,0,"28-06-2014",72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,54
2549,"PhD","Together",21840,1,0,"21-07-2013",80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,40
5782,"2n Cycle","Together",58582,0,1,"28-09-2013",15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,41
10307,"Graduation","Married",50387,0,2,"31-08-2013",91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,67
8566,"PhD","Together",32583,1,1,"15-06-2014",10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62
2415,"Graduation","Together",62568,0,1,"07-04-2014",99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,61
5684,"Master","Divorced",44635,1,1,"11-10-2013",25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52
8334,"Master","Single",33316,1,1,"04-10-2013",34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,52
9166,"Graduation","Married",63967,0,1,"09-08-2013",57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,55
78,"Graduation","Married",25293,1,0,"15-09-2013",51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,54
5441,"PhD","Widow",54111,0,1,"25-08-2013",97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,58
4687,"Master","Married",80739,0,0,"23-05-2013",92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,65
1087,"Master","Together",22669,1,0,"22-05-2013",30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,48
6859,"Graduation","Single",29236,1,0,"08-10-2013",30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,36
9860,"Graduation","Together",44911,0,1,"15-03-2013",11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,64
7129,"PhD","Married",54693,0,1,"17-02-2013",72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,61
5866,"Graduation","Together",48186,1,0,"20-03-2014",39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,49
10521,"Graduation","Married",54809,1,1,"11-09-2013",0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,46
7393,"Graduation","Together",41580,1,1,"10-12-2012",15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,45
332,"Graduation","Married",47743,0,1,"22-03-2013",56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,66
9847,"2n Cycle","Married",62972,0,1,"03-08-2012",39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,68
9576,"PhD","Together",32313,1,0,"11-02-2013",60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,41
6906,"Master","Widow",84953,0,0,"03-06-2013",73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,70
7419,"Master","Divorced",27071,1,0,"23-04-2014",90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55
3170,"Master","Together",68148,0,0,"31-08-2013",86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,66
8527,"Master","Together",65735,1,1,"07-12-2013",37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,58
7872,"PhD","Married",86836,0,0,"12-09-2012",7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,48
10595,"Graduation","Married",30093,0,0,"08-07-2013",19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,33
4609,"PhD","Married",57705,0,1,"11-01-2014",14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,57
5010,"Graduation","Single",25008,1,0,"02-02-2014",72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,35
4427,"2n Cycle","Single",83257,0,0,"18-09-2012",56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,28
11148,"Graduation","Together",22280,1,0,"19-05-2013",85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48
1168,"PhD","Married",72159,0,0,"29-10-2012",62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,45
10163,"PhD","Single",82733,0,0,"10-09-2013",28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,39
2886,"Master","Divorced",74290,0,1,"12-08-2013",70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,52
6710,"Master","Single",58217,2,1,"17-11-2012",84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,72
5316,"Master","Together",21024,0,0,"04-07-2013",89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,47
9029,"PhD","Married",70116,0,0,"26-01-2013",73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,51
521,"Graduation","Together",54006,1,0,"18-09-2012",42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,38
1459,"PhD","Married",69063,0,1,"07-11-2012",16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,57
10241,"2n Cycle","Divorced",11448,0,0,"15-12-2013",16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48
1630,"Graduation","Single",61825,0,1,"07-08-2013",56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,44
3254,"Graduation","Married",70886,1,0,"14-10-2013",65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,52
9064,"Graduation","Married",69109,0,0,"09-11-2012",10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,41
4227,"Master","Together",32889,1,1,"06-09-2013",78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,55
9467,"Graduation","Single",34738,1,0,"11-05-2014",51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39
8486,"Master","Together",30538,1,0,"01-10-2012",27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,52
2186,"2n Cycle","Together",82326,0,0,"10-03-2014",30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,46
3286,"PhD","Divorced",26642,1,0,"01-03-2014",71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56
3722,"Graduation","Single",44503,1,1,"16-04-2014",83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,51
6715,"PhD","Single",60200,0,1,"02-01-2013",3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,75
4796,"Graduation","Divorced",49638,0,1,"19-04-2014",71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,71
9612,"2n Cycle","Single",23830,0,0,"07-02-2014",3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36
1570,"PhD","Together",69702,0,1,"19-02-2013",8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,72
3426,"Graduation","Divorced",70300,1,0,"15-07-2013",89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,48
8341,"PhD","Married",30396,1,0,"30-04-2014",22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,54
5180,"PhD","Divorced",50616,0,1,"18-04-2014",56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,55
6461,"Master","Single",62772,0,1,"19-05-2013",74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,54
7679,"PhD","Single",30298,0,0,"19-05-2014",48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,38
10702,"Graduation","Single",52413,1,0,"03-11-2012",67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,39
7505,"PhD","Married",44155,1,1,"19-01-2014",24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,66
5113,"PhD","Divorced",86979,0,0,"07-11-2013",67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,52
2961,"Graduation","Married",42081,1,0,"26-02-2013",86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,41
2747,"PhD","Married",67546,0,0,"31-08-2012",90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,35
5790,"Graduation","Married",31158,1,0,"27-01-2013",62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38
6892,"Graduation","Divorced",61671,0,1,"03-06-2014",23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,55
1743,"Graduation","Single",69719,0,0,"26-05-2014",99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,49
3578,"Graduation","Divorced",49160,0,1,"20-10-2013",29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,74
8462,"Basic","Together",24882,1,0,"09-09-2012",52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,45
5558,"PhD","Single",90933,0,0,"31-03-2014",90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,69
8780,"PhD","Together",59292,0,1,"13-06-2013",71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,73
10789,"PhD","Married",45759,1,1,"23-02-2013",13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,59
10779,"Graduation","Single",22148,0,0,"13-04-2014",16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40
5896,"Master","Married",73395,0,0,"18-03-2014",94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,36
2337,"Graduation","Divorced",29819,1,0,"24-10-2013",77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,52
10951,"Graduation","Married",45688,0,1,"25-01-2014",20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,55
544,"Graduation","Married",62820,0,0,"11-05-2013",51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,69
17,"PhD","Married",60491,0,1,"06-09-2013",81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,52
10680,"Graduation","Together",33235,1,0,"05-02-2014",71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,37
3265,"Graduation","Married",35701,0,0,"19-03-2013",36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64
5623,"Master","Married",31535,1,0,"26-09-2013",95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,43
5544,"Graduation","Single",67384,0,1,"10-11-2012",32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,53
6417,"Master","Together",80573,0,0,"14-10-2012",85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,52
5831,"Graduation","Married",77870,0,1,"22-08-2012",93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,56
7101,"PhD","Widow",52278,0,1,"25-01-2013",24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,60
10176,"Graduation","Single",57107,0,1,"24-08-2012",44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,55
2326,"Graduation","Married",18929,0,0,"16-02-2013",15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,33
4385,"PhD","Single",36038,1,0,"31-05-2013",82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,42
2929,"Graduation","Single",20180,0,0,"20-02-2013",27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,47
10686,"PhD","Together",34230,1,1,"26-12-2012",72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58
2546,"2n Cycle","Single",31878,0,1,"22-06-2014",7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,46
3138,"Graduation","Single",91249,0,0,"20-10-2012",84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,67
4994,"Master","Single",77598,0,0,"01-10-2013",53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,80
7966,"Graduation","Single",80982,1,1,"08-01-2013",48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,64
3112,"Master","Married",22701,1,0,"05-09-2013",2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46
10872,"PhD","Married",55212,0,1,"23-11-2012",65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,54
2181,"Graduation","Married",70617,0,0,"23-06-2013",45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,53
1867,"Graduation","Single",64849,0,0,"13-11-2012",42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,66
1518,"Master","Married",62694,1,1,"17-06-2013",29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,58
